filename,text,position,color,font,size,length,fileLength
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,5.6 Booten,19932,,Montserrat,6,10,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Voorbeeld bootpartitie (Multi-boot),19933,,Montserrat,18,35,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Arch Linux Boot files,20887,,Montserrat,10,21,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Root file system (Back-up),20889,,Montserrat,8,26,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Root file system,20891,,Montserrat,8,16,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Intel CPU patch (Optioneel),20893,,Montserrat,8,27,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Kernel,20895,,Montserrat,8,6,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Windows Boot Files,20897,,Montserrat,10,18,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Bootloader (rEFInd),20899,,Montserrat,10,19,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,5.7 Voorbeelden FS,21120,,Montserrat,25,18,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,5.7 Voorbeelden FS,21124,,Montserrat,6,18,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Voorbeelden FS,21125,,Montserrat,19,14,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Windows:,21127,,Montserrat,10,8,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,NTFS,21129,,Montserrat,8,4,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,FAT32,21131,,Montserrat,8,5,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,exFAT,21133,,Montserrat,8,5,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Mac:,21135,,Montserrat,10,4,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,HFS+,21137,,Montserrat,8,4,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,APFS,21139,,Montserrat,8,4,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Linux:,21141,,Montserrat,10,6,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,ext4,21143,,Montserrat,8,4,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,ZFS,21145,,Montserrat,8,3,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Btrfs,21147,,Montserrat,8,5,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Andere:,21149,,Montserrat,10,7,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,ISO 9660 / UDF,21151,,Montserrat,8,14,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,"De volgende slides bespreken enkele voorbeelden van courante file systems op Windows, Mac, en Linux. 55",21152,,Calibri,12,101,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,5.7 Voorbeelden FS,21157,,Montserrat,6,18,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,NTFS,21158,,Montserrat,19,4,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,New Technology File System,21160,,Montserrat,10,26,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Standaard file system op Windows,21162,#f5a44d,Montserrat,10,32,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Ook bruikbaar op Mac en Linux via de NTFS-3G driver,21164,,Montserrat,8,51,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Gebruikt journaling,21166,,Montserrat,10,19,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Vervangt oudere file systems zoals FAT32,21168,,Montserrat,10,40,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,"NTFS (New Technology File System) is het standaard file system op Windows. Dit file system gebruikt journaling en vervangt het oudere FAT32 file system. NTFS is een propiëtair file system van Microsoft, met beperkte ondersteuning op macOS en Linux. Op deze platformen gebruik je best de open source NTFS-3G driver, die het mogelijk maakt om NTFS partities te lezen en te schrijven. 56",21169,,Calibri,12,379,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,5.7 Voorbeelden FS,21177,,Montserrat,6,18,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,FAT32,21178,,Montserrat,19,5,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,File Allocation Table,21180,,Montserrat,10,21,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Ontwikkeld door Microsoft maar werkt op verschillende OS,21182,,Montserrat,10,56,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Opvolger FAT12 en FAT16,21184,,Montserrat,10,23,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,32 bit voor adressering clusters  (0 – 232-1),21186,,Montserrat,10,45,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Maximum bestandsgrootte: 4GB,21188,,Montserrat,8,28,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Maximum grootte bestandssysteem: 2TB,21190,,Montserrat,8,36,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,"FAT32 is een bestandssysteem dat gebruikmaakt van een 32 bits File Allocation Table. FAT32 is ontwikkeld door Microsoft als opvolger voor FAT12 en FAT16. Het nummer verwijst naar het aantal bits dat gebruikt wordt voor de adressering: bij FAT32 worden 32 bits gebruikt om de clusters te adresseren. Hierdoor heeft FAT32 wel enkele beperkingen: - De maximum grootte van het bestandssysteem is 2TB, maar tegenwoordig bestaan er al harde schijven van 4, 8 of 16TB - De maximum grootte voor een bestand is 4GB, terwijl bestanden van >4GB tegenwoordig vrij courant zijn Door deze beperkingen wordt FAT32 tegenwoordig nog weinig gebruikt. De opvolger is exFAT (zie volgende slide). 57",21191,,Calibri,12,665,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,5.7 Voorbeelden FS,21207,,Montserrat,6,18,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,exFAT,21208,,Montserrat,19,5,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Extensible File Allocation Table,21210,,Montserrat,10,32,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Ontwikkeld door Microsoft,21212,,Montserrat,10,25,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Goede ondersteuning op Mac en Linux,21214,,Montserrat,8,35,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Gericht op USB-sticks en SD-kaarten,21216,,Montserrat,10,35,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Vervangt FAT32 voor deze toepassingen,21218,,Montserrat,8,37,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Maakt gebruik van een file allocation table,21220,,Montserrat,10,43,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Gebruikt geen journaling,21222,,Montserrat,10,24,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,"Ook exFAT (Extensible File Allocation Table) is een propiëtair file system van Microsoft. Zoals je uit de naam kan afleiden, gebruikt dit file system een file allocation table. In tegenstelling tot NTFS gebruikt exFAT geen journaling — dit om schijfruimte te besparen. exFAT is namelijk gericht op verwijderbare media zoals USB-sticks en SD-kaarten. exFAT wordt goed ondersteund op Mac en Linux, wat het uitermate geschikt maakt voor bestandsuitwisseling. 58",21223,,Calibri,12,451,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,5.7 Voorbeelden FS,21233,,Montserrat,6,18,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,HFS+,21234,,Montserrat,19,4,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Hierarchical File System Plus,21236,,Montserrat,10,29,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Was het standaard file system op Mac tot enkele jaren terug,21238,#f5a44d,Montserrat,10,59,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Beperkte ondersteuning op Windows en Linux,21240,,Montserrat,8,42,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Gebruikt journaling,21242,,Montserrat,10,19,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Vervangen door APFS en niet langer aan te raden,21244,,Montserrat,10,47,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,"HFS+ (Hierarchical File System Plus, of MacOS Extended) was het standaard file system op macOS tot enkele jaren terug. Dit file system heeft erg lang dienst gedaan maar is ondertussen volledig vervangen door het nieuwere APFS. 59",21245,,Calibri,12,226,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,5.7 Voorbeelden FS,21251,,Montserrat,6,18,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,APFS,21252,,Montserrat,19,4,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Apple File System,21254,,Montserrat,10,17,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Standaard file system op Mac,21256,#f5a44d,Montserrat,10,28,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Beperkte ondersteuning op Windows en Linux,21258,,Montserrat,8,42,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Sterke focus op SSDs en encryptie,21260,,Montserrat,10,33,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Gebruikt GPT partitionering met containers en volumes,21262,,Montserrat,10,53,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,"APFS (Apple File System) is het nieuwste file system voor macOS, iOS, en aanverwanten. Dit file system heeft een grote focus op SSDs en encryptie, en gebruikt GPT containers en volumes i.p.v. klassieke partities. APFS is hoofdzakelijk een Apple-product en heeft slechts een beperkte ondersteuning op Windows en Linux, via third-party (commerciële) drivers. 60",21263,,Calibri,12,354,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,5.7 Voorbeelden FS,21271,,Montserrat,6,18,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,ext4,21272,,Montserrat,19,4,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Fourth extended file system,21274,,Montserrat,10,27,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Standaard file system op vele Linux-distributies,21276,#f5a44d,Montserrat,10,48,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Beperkte ondersteuning op Windows en Mac,21278,,Montserrat,8,40,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Gebruikt journaling,21280,,Montserrat,10,19,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,"ext4 (fourth extended file system) is het standaard file system op vele Linux- distributies. Dit file system gebruikt journaling en is achterwaarts compatibel met zijn voorgangers ext2 en ext3. ext4 wordt bijna uitsluitend gebruikt op Linux en heeft slechts beperkte ondersteuning op Windows en Mac, via third-party (commerciële) drivers. 61",21281,,Calibri,12,336,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,5.7 Voorbeelden FS,21289,,Montserrat,6,18,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,ZFS,21290,,Montserrat,19,3,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Zettabyte File System,21292,,Montserrat,10,21,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Ontwikkeld door Sun Microsystems voor Solaris,21294,,Montserrat,10,45,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Populair op Linux en FreeBSD,21296,#f5a44d,Montserrat,10,28,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,"Heel geavanceerd: volume management, snapshots maken, klonen, integriteitscontrole, caching, …",21298,,Montserrat,10,93,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Niet zo flexibel als andere file systems,21301,,Montserrat,10,40,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Heel sterk tegen bitrot en data corruptie,21303,,Montserrat,10,41,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,"ZFS (Zettabyte File System) is een file system oorspronkelijk ontwikkeld door Sun Microsystems voor hun Solaris besturingssysteem. ZFS is uitermate krachtig en complex, en voornamelijk gericht op intensieve servertoepassingen. Het is daarom erg populair op Linux en FreeBSD. 62",21304,,Calibri,12,273,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,5.7 Voorbeelden FS,21311,,Montserrat,6,18,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Btrfs,21312,,Montserrat,19,5,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,B-tree file system / Butter FS / Better file system,21314,,Montserrat,10,51,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Ontwikkeld door Oracle,21316,,Montserrat,10,22,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Antwoord op ZFS,21318,,Montserrat,10,15,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Standaard file system op Fedora,21320,#f5a44d,Montserrat,10,31,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,Sterk tegen bitrot en datacorruptie,21322,,Montserrat,10,35,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,"Btrfs (B-tree File System of Butter FS of Better File System) is een file system ontwikkeld door Oracle, als antwoord op ZFS. Net als ZFS is Btrfs een geavanceerd file system, met een pak meer features dan ext4. Btrfs is sinds kort ook het standaard file system op Fedora. 63",21323,,Calibri,12,271,39842
C:\Users\Maarten Boon\Documents\projects\Title-detection-using-ml\data\train\raw\H5.pdf,5.7 Voorbeelden FS,21330,,Montserrat,6,18,39842
